a,TRIZ1,TRIZ2,TRIZ3,TRIZ4,TRIZ5,TRIZ6,TRIZ7,TRIZ8,TRIZ9,TRIZ10,TRIZ11,TRIZ12,TRIZ13,TRIZ14,TRIZ15,TRIZ16,TRIZ17,TRIZ18,TRIZ19,TRIZ20,TRIZ21,TRIZ22,TRIZ23,TRIZ24,TRIZ25,TRIZ26,TRIZ27,TRIZ28,TRIZ29,TRIZ30,TRIZ31,TRIZ32,TRIZ33,TRIZ34,TRIZ35,TRIZ36,TRIZ37,TRIZ38,TRIZ39,TRIZ40,TRIZ41,TRIZ42,TRIZ43,TRIZ44,TRIZ45,TRIZ46,TRIZ47,TRIZ48,TRIZ49,TRIZ50,TRIZ51,TRIZ52,TRIZ53,TRIZ54,TRIZ55,TRIZ56,TRIZ57,TRIZ58,TRIZ59,TRIZ60,TRIZ61,TRIZ62,TRIZ63,TRIZ64,TRIZ65,TRIZ66,TRIZ67,TRIZ68,TRIZ69,TRIZ70,TRIZ71,TRIZ72,TRIZ73,TRIZ74,TRIZ75,TRIZ76,TRIZ77,TRIZ78,TRIZ79,TRIZ80,TRIZ81
cancer_045.jpg,2.065633625,0.42225345369999995,-0.1214948941,-0.05699420559999999,-0.5299516921,0.038830780499999995,0.6647397541,-0.0646905183,-0.135435902,0.3085236791,-0.11624985310000001,0.334159623,0.1018094574,0.5198896074,0.0154553995,-0.1106600401,0.2347427752,-0.003443366,0.1840829134,0.2966240548,-0.1673128766,-0.0551337902,0.1565744625,-0.1398500149,0.1111239775,0.0132111785,-0.2194042832,-0.093776266,0.5533773399,0.0423679049,0.1556288377,-0.1693787353,-0.2341520329,0.0464564,0.0648221362,-0.2616900017,-0.10511724880000001,-0.1931990663,-0.1403184036,-0.11294825720000001,-0.1815150088,-0.0047331649,0.048298739900000005,0.07988884480000001,-0.0158052281,0.11691693800000001,-0.0219816888,-0.1847830141,-0.1184966806,-0.1587018153,0.07493967259999999,0.1375312775,0.1337480803,0.02843174,-0.1278631135,-0.061407911399999994,-0.0271570503,0.1099846141,0.022602839,-0.0391096717,0.0722247254,-0.0701257097,-0.0739739763,-0.0903714458,-0.025802394399999998,0.017419102,-0.0177834443,-0.040359221800000004,-0.010928665700000001,-0.031392544700000004,-0.0527560248,-0.021057864300000003,-0.0078025842000000005,0.0139715599,-0.0209047451,0.025731373,0.0015618004999999999,0.0033173477000000002,0.0147222251,0.009974835,-0.0023656096
cancer_046.jpg,2.3647103066999997,0.3043026386,-0.5011276913,0.1923881926,-0.3423888937,-0.1100325925,0.10955252,0.1524488475,-0.1388789151,0.1325815943,-0.2991350157,-0.0753305638,-0.1698491016,0.0468669838,0.0240520045,-0.1255197928,-0.15625875039999998,0.0969476418,0.0740717115,-0.0788153601,0.1181614176,-0.0864102378,-0.0469032178,-0.0280018919,-0.1371860789,-0.06257475030000001,-0.0092163335,0.1372326357,0.043091291,0.0853818093,0.1267332472,0.0415241249,-0.0019837184,-0.0832824157,-0.1231917656,-0.047633835199999995,0.00043798519999999996,-0.095489313,0.0141758477,-0.1222981649,0.01899576,-0.1251712593,0.10694245710000001,-0.005251193100000001,-0.033444287,0.0022669032,-0.0137181817,-0.07338817639999999,-0.0404251732,0.12988854589999999,0.1047177052,-0.0440162624,-0.12194732550000001,0.007469815899999999,-0.0242887996,-0.0456066186,0.030340241400000002,-0.1347818039,0.0050834876000000005,-0.0081249454,-0.08513074220000001,0.042614461799999996,0.0427491023,0.0226379585,-0.0398668416,0.09342466740000001,0.0008560567,0.0240010054,-0.0180237086,0.0979833185,0.033531293,-0.0534192023,0.015255223200000001,-0.0133195665,0.0434718162,0.0098748736,0.0185966268,0.0034515888,0.0037902465000000003,0.0135809121,0.0046874965
cancer_047.jpg,1.6798553646,0.2795343804,-0.744117916,0.47623442340000005,-0.23257154730000001,-0.1737210793,0.3137449889,0.10481318199999999,-0.2239822211,-0.0945939764,-0.1217518942,-0.0248323963,-0.1474472443,-0.0883932491,0.0761016249,-0.002410241,-0.2248040503,0.0213394652,0.0643298549,-0.0997402099,-0.053533548099999995,0.0017371123000000002,-0.13202340710000002,-0.060663530199999996,-0.0980411189,0.1126272747,0.0311437969,-0.0408085846,-0.2009364189,0.0100773016,-0.1451246793,0.1270374665,0.086726914,-0.0820680436,-0.0181287637,-0.0573566863,-0.2151445863,0.0637340683,-0.0935042653,-0.0737410754,-0.1334543255,-0.028249133,0.0884376924,0.020199149399999998,0.0349349094,0.06717244160000001,0.005202352,0.0381059177,-0.0220347172,-0.0370120756,0.1166357373,-0.0079898557,-0.017895844299999998,-0.0142471551,-0.0134488625,-0.0099090349,0.0467084218,-0.053249610700000005,-0.08667448539999999,-0.0790003279,-0.0106777225,-0.026958276099999998,0.08597622939999999,0.013076166299999999,0.0520398641,0.1076495676,-0.0398026339,0.0276711881,-0.0377876142,-0.0012587019,0.0407418565,0.0019014151,0.0219759796,-0.0112009857,0.0226080688,0.010405543599999999,0.0312374427,0.004513313,0.015957078899999998,-0.005418503000000001,-0.006428260799999999
cancer_048.jpg,-0.0646231835,-0.0677051734,-0.2216734956,-0.16925682190000002,-0.1272736061,0.1662400653,0.2788946362,-0.22312391850000002,0.1611372607,0.0910426175,0.3203515781,0.33624943960000003,-0.0720283557,-0.1401550383,-0.09960418900000001,0.1084315193,0.2153223877,0.073673705,0.10561595929999999,0.0177205693,0.09013973130000001,0.0322594256,-0.005430175,-0.18799418539999999,0.0604452951,0.1007065766,0.0552075847,0.12409890109999999,0.09848297339999999,-0.0709268984,-0.0416460827,0.014240374299999999,0.21311925469999998,-0.16455907,0.042983475800000004,-0.1273494356,0.17897920739999998,0.0219307172,-0.2030935164,0.0859743526,-0.1047883321,-0.0623416574,0.117157803,0.1198134635,0.0841610522,-0.0625490849,-0.007357839000000001,0.0616262632,0.0267586207,0.1389701185,-0.15261277439999998,-0.1102408869,-0.0287503688,-0.022520895099999997,-0.0843005217,-0.0663383883,-0.0551267749,-0.0640516116,0.0678870419,-0.0911867366,0.0395442088,-0.040617025699999997,-0.008036167700000001,-0.0152821737,0.023582474300000003,0.0155441685,-0.0069767271,-0.016711973600000003,0.0067877421,0.0155046327,0.050395035199999993,0.011726288500000001,0.021327620499999998,0.016687615,-0.0001521328,-0.0305185718,0.0143454098,-0.025079977799999997,0.002525217,0.0026234563000000002,0.0076520017
cancer_049.jpg,0.27732843329999995,-0.10976728320000001,-0.1711252454,-0.5416248938,-0.30250323100000004,0.2933828274,0.266844813,0.24825837480000001,0.1539794271,0.08232822669999999,0.1705098138,0.0139022192,-0.1459610039,0.0914356277,0.15314500820000002,0.0712187485,0.10864299949999999,0.0474849546,-0.2670791563,-0.09456153099999999,0.043455596500000006,0.09862252519999999,-0.16471769320000001,-0.0919377191,0.13161154390000002,0.0681280838,-0.010916414199999998,0.0589573236,-0.1071758349,-0.0101011223,0.0024031132,0.17142979100000003,0.00740971,0.0390266038,-0.1445014648,-0.0901030509,0.020999691,0.1133631619,-0.0107588232,-0.0546748797,-0.1005424236,-0.0933886901,-0.0326412414,0.055381283600000004,-0.0427451317,-0.0249939671,-0.018671901100000002,0.056013620099999994,-0.0391154332,0.0815255686,-0.0365142707,0.0114866721,0.0192949568,0.1262920043,0.0041976316,-0.0604258411,0.0330185651,0.0897079249,0.05562036980000001,0.013722622,-0.007503195799999999,-0.07629036019999999,0.0020248687,0.0085054015,0.0039866321,0.0011626965,-0.0247814609,-0.0206861998,-0.0155288509,-0.0080720747,-0.0049750973,0.005028619000000001,0.0776838904,-0.0537477536,-0.0178365298,0.0037218415,-0.007899243,-0.0381078747,0.0103109632,-0.0015971547,-0.0012063745
cancer_050.jpg,-0.1537492044,-0.19401170760000003,-0.1372926325,-0.45904985229999995,-0.09886788789999999,0.0854180033,0.1128877302,-0.0498491668,0.1431010267,-0.0868945917,0.0925640449,0.0993700747,-0.025089857400000002,-0.0634836124,0.1776259486,-0.0908638558,-0.121691016,-0.2135408733,-0.0182803617,0.0115787258,0.09193517470000001,0.1920463946,-0.1211843594,-0.0496905971,0.19849542,-0.0510360349,-0.0838385179,-0.1415656648,0.10293290320000001,-0.0225462478,0.14410883359999999,-0.2022826457,-0.0024939494,0.0090633751,-0.0756442123,-0.07144315700000001,0.0803900222,0.0728240414,-0.0198103076,-0.1362601289,0.02168922,0.154397951,-0.1152931023,-0.0672223945,0.007564874,0.09409766859999999,0.0125258356,0.1161829735,-0.045227127699999994,-0.0365854969,0.0215068517,0.0108850142,-0.032857508199999996,-0.051722963399999995,0.0090274668,0.1034704016,-0.045464949299999995,0.0254083475,-0.0425573366,-0.0015054016,-0.0838789291,-0.0298858904,-0.0047581214,0.009608213,0.016401830200000002,0.0462801151,-0.014168413999999999,0.035435902000000005,0.0031855968,0.0077197032,-0.01359483,-0.0031955538,0.0093871527,-0.014715645900000001,0.0042807827,-0.0046296824,-0.0086529706,0.007128841899999999,-0.0159592999,0.00043990260000000003,-0.0040078301
cancer_051.jpg,-0.054803335999999994,0.002676467,-0.1149408492,0.1237827506,-0.0269747845,-0.18705729769999999,-0.2502530162,-0.1786940704,0.1091436006,-0.3637083521,-0.0758966311,-0.2028991204,0.0377153453,0.191892813,0.1926180934,0.0378655442,-0.0407145858,0.1501556815,0.007162620400000001,0.267663809,-0.029006748399999997,-0.013019428400000001,-0.0389871448,-0.2045240969,0.3027926118,0.029450534599999998,-0.0759343081,0.0793704697,-0.073086443,0.07532372309999999,-0.102480025,0.0315951398,0.1076525366,-0.09599432810000001,0.0316502535,-0.0093586928,-0.048180977699999995,0.0154411875,-0.0653943424,0.023508451,-0.1543265657,0.2070016229,-0.0180362085,-0.09997565259999999,0.1889363999,-0.0313035571,-0.0560145134,0.11706641109999999,0.10079945119999999,-0.017587111399999997,0.0486203718,-0.1095120409,0.0240182475,-0.0128401133,-0.0430872636,-0.0041583847,0.0411283089,0.0722448475,0.037991826299999996,-0.0208540788,0.0538873386,-0.030495208700000002,0.1018208433,-0.0535667348,-0.0059567731999999995,0.008674956,0.022731412000000003,-0.0270692273,-0.0229403496,0.004784359,0.0079721598,0.009678397,-0.011527138000000001,-0.0012539901,0.009159054,-0.0213508879,-0.0379538794,-0.0152444108,0.007570979,0.005812261500000001,-0.0018593469
cancer_052.jpg,-0.3921620611,-0.4268998424,-0.254772116,-0.0183913109,-0.028639182200000002,0.1632161492,0.09150122050000001,0.1188240198,0.0108585282,0.1343247839,0.2594919539,0.0638197767,0.1358178495,0.0408950035,0.0905885779,-0.0140664953,0.0328346906,0.0734221233,-0.19493521789999999,0.1896362807,-0.057603512999999995,0.1002298753,0.2346819805,0.1131883232,-0.0226165969,-0.11553835380000001,-0.0106231166,0.0856456364,0.012354771899999999,-0.0594379061,0.1448494935,0.009012264499999999,0.21409655809999997,0.014947833999999998,0.08027171429999999,0.0275835743,-0.006763573199999999,0.165973121,-0.102402826,-0.0608319536,-0.0864738402,-0.0173502082,-0.018697653300000002,0.0007477535,0.0838485337,0.0282216789,0.1085242652,0.051820970099999995,0.0693182881,0.0795563269,-0.0111648023,-0.11053137810000001,0.0721922749,-0.055277839599999996,-0.0424521273,-0.0325235279,-0.011975168700000002,0.003057595,-0.063195561,0.0864909816,0.0170707891,-0.0066892792,-0.0379042857,-0.0083539992,-0.0805354881,0.0050104908000000005,0.013973050800000001,-0.0070162388000000004,0.0330553434,-0.024777612999999997,0.0088303718,-0.0031522943,-4.5103000000000005e-05,0.0222476179,0.0130412217,-0.0032653724,-0.0350559634,0.0587034538,-0.022772398,0.0007936553,0.008196581999999999
cancer_053.jpg,-0.3408867469,-0.5248041346,0.0088309478,0.1302076511,-0.057926325,0.0684793221,0.0421752811,-0.2255482362,0.0539789987,-0.044589084400000006,0.2141423764,-0.1699887189,-0.160135794,0.1239641157,-0.049671177999999996,0.0084896905,0.10833634,-0.1342787204,-0.189057886,0.093759455,-0.047021866399999994,-0.0077213461,0.0580262777,0.18818278019999998,0.2940239547,0.08739084300000001,0.053005246799999996,-0.015005321799999999,-0.053667306,-0.1551499247,0.0074473385,-0.1234571255,-0.0479620263,-0.009145424899999999,0.06637964190000001,-0.0436981006,-0.0285655975,-0.1414156923,-0.004997517,0.065339804,-0.0209534514,-0.045474693,0.1425770441,0.0191138917,0.120240965,0.047409306799999995,0.0396418502,0.0163432831,-0.025434162599999997,-0.0391979329,-0.0074264047,0.0159924763,0.0372444706,0.0886198558,0.0041863348,-0.007695930699999999,-0.0057738874,-0.014773782099999999,0.0173907091,0.0352839263,-0.0696648799,0.0797493553,-0.009013663100000001,0.0489579538,-0.0112123155,0.073536448,0.0169814149,0.0001177722,-0.051385256,0.0051300974,0.024970651200000003,-0.0086629832,-0.0051094183,-0.0087661288,0.0389467409,0.0182391772,0.0005105595,0.0064212491,-0.002021729,0.0092214771,0.0041875018
cancer_054.jpg,-0.2651075947,0.8608729324,0.3874504053,0.5656345837,0.6406768491,0.7826495509,0.025660825099999996,-0.1267502208,0.420270583,0.10343882480000001,0.0454540633,-0.12765409279999998,0.2740791817,0.1986329684,0.39375506,-0.1671282764,-0.0338870988,-0.23742724010000002,0.0173689291,-0.0758466563,-0.35708057270000004,-0.11071824699999999,0.2065565045,-0.2328764431,0.112861221,0.1281471,0.1071859181,-0.1685921626,0.0981189334,-0.0684441974,-0.035440672799999996,-0.0427413192,-0.0875178575,-0.1997126025,-0.2714813229,-0.1315091516,-0.19387128539999998,0.1468883879,0.0353701146,-0.2448557251,0.036943337,-0.0957874401,0.1648797213,0.10759560900000001,-0.0869675223,0.0288523564,0.0986608057,0.0357499124,0.0019704212,0.1046358187,-0.024477395099999997,0.00756516,-0.0420256417,0.1082867297,-0.0128388273,0.064053076,-0.022717735099999997,-0.0002624039,0.030884215299999997,-0.053235356399999996,-0.021592874100000003,0.040112456,-0.0422980124,-0.0049493773,0.0227279797,0.0157677728,0.0186816887,0.0001864922,0.0284500277,0.0232513184,-0.0229100775,0.022648272599999998,0.0140509522,0.0224251844,0.0034055519,-0.0101096016,-0.0068921582999999995,0.0027183753999999996,-0.0319027778,-0.0160718282,-0.0040464123
cancer_055.jpg,0.023502401800000003,0.1467469031,0.3859936399,-0.23867632670000002,-0.3890126918,0.045157853399999996,0.3126828243,-0.1037603091,0.0916279631,-0.0175652579,0.40677745299999996,-0.3358481704,-0.0278145348,0.0704900994,-0.0755313527,0.0048257079,-0.1850200652,0.1459355074,-0.1254364819,-0.3224831352,0.1777588332,-0.090237985,0.06013215400000001,0.1471407165,-0.2163947109,-0.0075738001,0.1431574827,0.1911900886,0.1122464908,0.0413480125,0.1117709513,-0.023621748199999997,-0.01899262,0.09772241400000001,0.0503988617,-0.2093403037,-0.0541769049,0.0861403247,-0.052741358099999996,-0.0468629419,-0.058699580099999996,0.0625772457,0.0053662946,0.06791537519999999,0.1356981466,-0.0189851706,0.18600323489999998,0.0331196144,0.05257852650000001,-0.039260920899999996,-0.013552746000000001,0.0133156356,-0.0282385731,-0.0594261318,0.014700161699999999,0.0584861113,-0.0460414373,0.0195197952,-0.0109424797,-0.0139658952,0.0077780474,0.130490624,-0.0091707932,-0.0386197323,0.0154486384,0.0724062271,0.0079115863,-0.0017856760000000001,0.0006893947,-0.023882010099999997,0.0462368448,-0.0446256112,-0.0379322881,-0.050120452,-0.0063036899,-0.0286847943,0.0010102139,-0.0010458923,0.0075141779,-0.0011398755,-0.0027817392999999998
cancer_056.jpg,-0.3917815636,0.1681560761,-0.0207662649,-0.1289648031,-0.0836703334,-0.0643110468,0.0200265604,-0.3962901698,0.0888189225,-0.1154245753,-0.10494071460000001,-0.22759984239999997,0.2083280263,-0.078830465,-0.0193883082,0.1424735533,-0.0022806923,-0.0093622089,-0.20612424510000002,-0.09947868509999999,0.18872045739999999,-0.0157212836,0.1525153174,0.08800517880000001,-0.0609205717,0.1045693309,0.039691198999999996,-0.033833543199999996,-0.0348966936,0.1140943735,0.0251344601,-0.10050208769999999,-0.1608849959,0.0555083764,-0.20862763980000001,-0.0429008307,0.0168526689,-0.12626525060000002,0.0848540522,-0.13856549710000002,-0.1008764375,-0.0045166614,0.1135210159,-0.0663703214,0.0975655983,-0.0831191596,0.08728092109999999,0.0185097309,-0.0213584074,-0.0961500624,-0.1294777,-0.0183337139,0.0341427051,-0.0676468113,0.0713225834,-0.0094921069,0.0698674675,0.023843237799999997,-0.0401833598,-0.024570131000000002,0.0368998922,-0.0353295787,-0.033469863100000004,0.0503043341,-0.036764321600000004,0.0609612404,0.0149662574,-6.81414e-05,-0.0278910723,-0.0663493164,0.0204287749,-0.0033584942999999997,0.0132671582,0.0320653656,-0.023711049799999998,0.0051592457000000005,0.010400229399999999,0.00036433160000000006,0.011185769699999999,0.0071290526000000005,-0.005309706700000001
cancer_057.jpg,-0.3124381973,0.12348997630000001,0.2271913687,-0.1196875484,0.130037768,-0.3000267611,0.0077463141,-0.613518665,0.4197245328,0.0952509965,-0.2887832079,-0.1120804245,0.12425677550000001,0.0743932751,0.227562848,0.042766184400000004,0.1516302105,0.0047003382,-0.0362905435,-0.019214364299999998,0.1312594255,0.1620026683,0.07434528110000001,-0.19861064879999998,0.0093650345,-0.3769358956,-0.2131756232,-0.1313318177,0.0067454129,0.0132030705,-0.09441594130000001,-0.0378606553,0.036164879500000004,0.0793327196,0.013735679399999999,0.0894118267,0.0769868576,0.20761939079999997,0.1201072067,0.0527791873,-0.0201470426,-0.1190082459,-0.010926753400000001,-0.029507782200000002,-0.0731715433,-0.0070624181000000005,-0.0676523104,0.09855684220000001,0.1568108618,-0.055464108,-0.0806082066,0.0179178225,0.0069030562,-0.0369255587,-0.0456175251,-0.070623698,0.0479401983,0.0227449705,-0.0407474812,-0.030102819399999998,0.00013008600000000001,-0.023535444500000002,0.042560384900000005,-0.0090668211,0.0415723181,-0.0102946106,-0.0833660022,-0.0012062669,-0.0525664303,0.0599265973,-0.0262334845,0.0022433482999999997,0.0056736736,-0.017842092900000002,0.013493828000000001,0.0027056595,-0.00035364690000000003,0.027403277900000002,0.0099315641,-0.0052799139000000005,0.0072517887
cancer_058.jpg,-0.2450911223,-0.1414481555,-0.22866464449999999,-0.1161301369,0.0343673849,0.2718479193,0.18694536949999999,0.059841308200000005,0.0420675241,-0.11203598769999999,-0.1735896883,0.0381661586,0.0295465208,0.0070180882,-0.35764466780000004,-0.1329180642,-0.0757792557,0.0080385758,-0.0996632911,0.122953094,0.079801052,-0.1383982239,-0.0466354446,-0.0339349695,-0.2512730976,-0.0648761955,-0.0726063457,0.0711925321,-0.0896748127,-0.0278457978,0.016012683899999998,-0.11031997869999999,0.0567859243,0.027018027000000003,0.0092427349,0.125786536,0.1641513964,-0.1080496877,0.0576764043,0.0163377691,-0.1363024106,-0.0994232881,-0.011198374099999998,-0.0927719298,-0.050850274400000006,-0.0023851396,0.1053971975,0.06648772110000001,0.0784769733,-0.0160045024,0.0940098807,-0.10062680480000001,-0.0397342791,0.0480757958,-0.0790538713,0.0006522623,0.049312927199999995,0.026458110099999998,-0.0565504745,-0.0138446288,-0.0093713563,-0.012881130900000001,-0.0499871587,-0.0214155748,0.0251128232,0.024712148700000002,0.0073118577,-0.0051829321,-0.0092154304,-0.0023213429,0.0146990717,0.0268305787,0.0097360668,-0.0061995633,-0.0130338931,0.0086784107,-0.021425283399999998,0.0040952417,0.013199945900000001,0.0069172203000000005,0.0073284521
cancer_059.jpg,-0.11592592019999999,-0.2950629448,0.18320970649999999,0.131841387,-0.055397466,0.039259601400000003,-0.0708687132,-0.0064763325,-0.2397166281,-0.1492207056,-0.11077074529999999,-0.0169775505,0.37462233479999996,-0.1062578966,0.1313972351,0.11050676710000001,0.012350110800000001,-0.1362051026,-0.0027896721999999996,0.09857271210000002,-0.2675662194,0.0506703041,-0.1012341382,-0.0528589158,0.006726680400000001,-0.2275216194,-0.1991993952,0.0663965032,0.0186172142,-0.0924262807,0.19563362980000001,0.0382067441,0.1456225411,-0.050836586600000004,-0.1587921655,0.0572562892,-0.0825670085,-0.0887888835,-0.1647242082,-0.0442165059,0.0119569205,-0.016777038799999998,0.0476399791,-0.0005848863,-0.0367843077,-0.1394034349,0.0030619727000000003,-0.0839798776,0.047995178,-0.0479569096,0.07519661,-0.0456419433,-0.1393003531,0.029457510200000002,0.0600234639,-0.0273634398,-0.0171512527,0.0312169008,-0.0307248615,-0.022835320699999998,-0.0004551707,0.055903292800000004,0.011773612099999999,-0.0318899915,-0.0504908265,0.017643638700000002,0.0198860247,-0.0075129887,0.0359161684,-0.010148219699999999,0.0458821696,-0.0026797235,0.0141935787,0.0145181957,-0.0181960325,0.0033284156,0.022064304700000002,-3.22049e-05,-0.007668385799999999,-0.0192404646,-0.0017385672
cancer_060.jpg,1.4869135546,-0.17514136510000003,0.2836656138,-0.0042684634,0.1596849716,-0.034497825499999996,0.38020623880000004,-0.7867947129999999,0.0301497031,-0.4677657528,0.0005427199,-0.4961739792,-0.0057504507,-0.1817194802,-0.0020243788,0.0840341656,-0.2795814265,0.0100539048,-0.0755819445,0.18977508769999998,0.21031727600000003,-0.0387897655,-0.1504884943,0.455777107,0.0238822011,-0.1700595654,-0.1460145897,-0.2122833666,-0.057170287400000006,0.0509637643,-0.14501813619999998,0.0416089967,0.0152607701,-0.0922150182,-0.1753456737,0.0530131337,0.0369024351,0.08304160669999999,-0.0780961059,-0.0330358725,-0.14333006939999998,0.1075053194,-0.08172157690000001,0.08751255880000001,-0.1146956784,0.0050030524,0.061972720499999995,-0.0483916179,0.0426882955,0.0384153595,-0.07409984809999999,-0.0055801615,0.0221198219,0.0407812854,-0.0486114877,0.058509525,-0.0565640471,-0.035855642,0.06821315879999999,0.015357395,-0.07645066,0.016127943999999998,-0.041210999,-0.0477585473,-0.0026220308000000003,-0.0448603196,0.0518468266,-0.028205557599999997,0.04600356480000001,0.0232868554,-0.024633051099999997,0.0111971146,0.0078041968000000005,-0.0270570652,-0.0193408521,-0.0072974281,-0.0373505205,0.005070955,-0.0125294117,0.0006095848,-0.0116745162
cancer_061.jpg,-0.3317129217,-0.2141090697,0.025898981600000003,0.0185810801,0.1019408673,0.0285557094,-0.0233087175,-0.0253548,-0.2642791075,0.1053044593,0.0325794362,-0.11805029,0.1634296618,0.0151834709,-0.037832183,-0.023988203,0.0190586328,-0.0312546336,-0.08409339310000001,0.1262253647,-0.16491777789999998,-0.0740677775,-0.1180781213,0.1977942041,-0.025544808399999997,-0.0154812009,-0.0709438125,-0.0064373196,0.0287175341,0.039674396800000004,0.026276449700000003,0.1021199117,-0.07180412139999999,-0.0442241991,-0.030808585899999998,0.0792003038,-0.1009901282,0.10448715539999999,0.0523394645,-0.12948702609999999,-0.0514888769,0.1696759375,0.1249784382,0.0934366745,0.0054740698,0.0367179328,0.0367745286,0.0176662487,0.0523285303,-0.1815700405,0.0440322117,-0.12645975439999999,-0.0360949729,0.08487390880000001,0.029711457400000002,0.0095297344,-0.0071896355,-0.0055167320999999995,-0.031929055299999995,-0.015698572,-0.0468506706,-0.0498299161,0.021863058900000003,-0.0183994745,0.013009876799999999,-0.047656363300000004,0.020268426200000002,0.0209267175,0.0201343539,0.0330176667,-0.0253588051,0.00026704720000000003,0.0295795152,0.024400663,-0.05427875150000001,0.0011139780999999999,-0.0026579543,0.024950102999999998,0.0057791203,-0.0014724185999999998,0.0120166231
cancer_062.jpg,0.4781330907,0.020633246799999998,0.3943098489,-1.0324933766,0.029410483900000003,0.3266959862,0.702358217,0.1319513554,-0.0923396104,-0.27890535969999997,-0.0019407219,-0.049895607300000006,0.081240492,-0.043872127999999996,0.2540970992,0.0202541213,-0.6568232564,-0.0072105385,-0.0173375858,-0.1999929471,-0.19327053519999998,-0.0251410579,0.260562635,-0.1380357737,0.0828858046,-0.146327379,-0.050129341200000004,0.038534981600000004,0.2596819244,0.0099484794,-0.062545251,-0.2271028027,-0.0943810068,0.0489037714,0.1511130419,-0.0904383011,0.11091280070000001,-0.0565977692,-0.0130350006,0.1880900375,-0.0744165638,0.12855446439999998,-0.0286755761,-0.0483784329,0.0201531383,0.1318114134,-0.0139428097,-0.1562056781,0.0629465579,0.0071590547,-0.045592301200000004,-0.0486982783,-0.045985375,-0.0656359494,0.1318997978,-0.00019243009999999998,0.003935115800000001,0.0377505734,-0.05189535309999999,-0.0005377239,-0.0121044677,-0.050075321500000006,-0.043023247599999995,0.06739809690000001,-0.0358735232,-0.0638292448,0.024886355699999998,0.0327997395,-0.0017114254,-0.031167362,0.0019011051999999998,0.023336555800000002,-0.0548443463,0.0202874313,0.0718657238,0.0204422784,-0.0028677099,-0.0353643305,0.0048077740999999995,-0.0101074386,0.0008586994
cancer_063.jpg,0.923642194,-0.09075143210000002,-0.3012244108,-0.1229161679,0.08133824690000001,0.0438476265,-0.1737971432,0.2236662359,0.3320502662,-0.2450582305,-0.0654361573,-0.26677423079999996,0.2222655615,0.2343333525,-0.0491212129,-0.195991155,-0.3899155904,0.3945573927,-0.2282773545,0.07853548490000001,0.2268584357,0.0164421919,-0.015972383,0.009421181800000001,-0.0380015494,0.1240710539,0.054491661,0.0130041709,0.20541167600000002,-0.1032004415,0.037582404300000004,0.2733459734,0.1561390823,-0.1264831582,0.0729889597,0.15824366369999998,0.038834753,0.1060442115,0.048773834,0.0556145156,-0.0732874445,-0.0162302621,-0.043472133499999996,0.140487209,-0.06501274,-0.025950183999999998,-0.0913284192,0.13804860230000002,-0.0618647846,0.0225575392,-0.0307406394,-0.014758118600000002,0.053953870099999995,0.0087346012,0.0774063108,-0.0109142896,-0.0015774596,0.11046455050000001,-0.0126138114,0.0005151988,-0.0058568368,0.0395584829,0.047297262199999995,-0.0505834539,-0.0247190218,0.010338224699999999,-0.0018304910999999999,0.0728718046,0.0105122867,-0.0413190586,0.0044332271,0.0057923422999999995,0.051143435099999995,0.0323115566,-0.0018429723000000001,7.515310000000001e-05,0.050950828,0.017761069299999998,-0.0168140069,-0.0046026183,-0.0036032866999999996
cancer_064.jpg,0.4376030192,-0.1495753588,0.2796982535,-0.2223718537,-0.17314294530000002,-0.33735914289999996,0.374403206,0.47124352659999996,0.6783853147,0.14193178039999998,0.1920941097,0.1381851728,-0.2456189971,-0.5083850753,0.0869778006,0.0985620228,-0.14381358,-0.3289742243,0.2814593944,-0.1633304523,0.0138745795,-0.1186275426,0.0048552748,0.0848374049,-0.1411393824,-0.1087656694,0.0176593728,-0.3258025724,0.017368606499999998,-0.035720791099999996,0.0265029687,0.1580193401,-0.0566286139,-0.1072062919,0.1068185294,0.293702084,-0.18018799289999998,0.033079155,0.1121691334,0.0325338878,-0.0764342596,-0.0806535983,-0.0215881388,-0.18199029100000003,0.28380807739999997,-0.0940997326,0.1528598978,0.024060992599999997,0.0409061991,-0.03228344,0.049458992199999996,0.23999855539999998,-0.0101126876,0.2055884973,-0.0427973009,-0.1588761384,-0.10278931710000001,-0.0228054079,0.0181442085,0.053169334500000005,0.1273390434,-0.1251049555,-0.0184451578,-0.0915884188,-0.0983681285,0.0616606464,0.0922113154,0.1178600793,-0.013063685700000001,0.0769254225,0.0204455518,0.0250457749,-0.0268562438,0.0098388351,-0.0196454384,-0.0131862018,0.0028955384999999998,-0.0146964837,-0.0331587801,0.0038103595000000003,-0.0044241612
